年月日,観客数,試合時間,年,月,日,降水量の合計(mm),平均気温(℃),スコア(ホーム),スコア(相手),スコア(合計),スコア(差),直前試合のスコア(ホーム),直前試合のスコア(相手),直前試合のスコア(合計),直前試合のスコア(差),月別平均観客数,日別平均観客数,勝敗_○,勝敗_●,直前試合の勝敗_○,直前試合の勝敗_●,対戦相手_オリックス,対戦相手_ソフトバンク,対戦相手_ヤクルト,対戦相手_ロッテ,対戦相手_中日,対戦相手_巨人,対戦相手_広島,対戦相手_日本ハム,対戦相手_楽天,対戦相手_阪神,先発投手_今井,先発投手_十亀,先発投手_多和田,先発投手_岸,先発投手_帆足,先発投手_涌井,先発投手_牧田,先発投手_石井一,先発投手_菊池,先発投手_西口,先発投手_野上,球場_大宮,球場_新潟,球場_東京ドーム,球場_皇子山,球場_県営大宮,球場_西武ドーム,球場_那覇,曜日_日,曜日_月,曜日_木,曜日_水,曜日_火,曜日_金
2011/10/2,29397,198,2011,10,2,0.0,16.9,3,5,8,-2,0,3,3,-3,16821.42,20570.03,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011/10/4,16386,202,2011,10,4,0.0,16.5,3,5,8,-2,3,5,8,-2,16821.42,22697.37,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011/10/5,15195,211,2011,10,5,45.5,14.4,11,6,17,5,3,5,8,-2,16821.42,23356.53,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011/10/6,16398,161,2011,10,6,1.5,19.2,2,1,3,1,11,6,17,5,16821.42,19710.77,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011/10/12,18693,193,2011,10,12,0.0,18.2,11,3,14,8,2,1,3,1,16821.42,20345.97,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011/10/15,33143,172,2011,10,15,31.0,19.6,6,3,9,3,11,3,14,8,16821.42,21160.21,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011/10/16,33916,226,2011,10,16,5.5,22.0,4,4,8,0,6,3,9,3,16821.42,20196.04,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011/10/18,33913,153,2011,10,18,0.0,17.8,4,3,7,1,4,4,8,0,16821.42,19713.64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012/4/4,21694,156,2012,4,4,0.0,10.0,0,2,2,-2,4,3,7,1,17693.64,22697.37,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012/4/6,12833,174,2012,4,6,0.0,7.9,2,4,6,-2,0,2,2,-2,17693.64,19710.77,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012/4/7,24735,211,2012,4,7,0.0,5.2,2,4,6,-2,2,4,6,-2,17693.64,18786.29,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012/4/8,21892,226,2012,4,8,0.0,7.4,5,7,12,-2,2,4,6,-2,17693.64,17143.54,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/4/15,25460,206,2012,4,15,0.0,11.0,2,6,8,-4,5,7,12,-2,17693.64,21160.21,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/4/16,12077,191,2012,4,16,0.0,11.0,0,13,13,-13,2,6,8,-4,17693.64,20196.04,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012/4/17,11335,162,2012,4,17,0.0,12.5,3,2,5,1,0,13,13,-13,17693.64,20806.97,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012/4/19,14811,199,2012,4,19,0.5,12.6,2,3,5,-1,3,2,5,1,17693.64,19628.91,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2012/5/1,14413,181,2012,5,1,17.5,17.7,3,4,7,-1,2,3,5,-1,22741.88,22001.45,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012/5/2,15504,220,2012,5,2,59.5,16.5,2,12,14,-10,3,4,7,-1,22741.88,20570.03,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012/5/3,31357,179,2012,5,3,104.5,16.2,6,1,7,5,2,12,14,-10,22741.88,21970.81,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012/5/4,29556,188,2012,5,4,2.5,17.2,2,3,5,-1,6,1,7,5,22741.88,22697.37,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012/5/5,32076,172,2012,5,5,0.0,18.9,2,4,6,-2,2,3,5,-1,22741.88,23356.53,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2012/5/6,26891,222,2012,5,6,2.0,16.6,4,4,8,0,2,4,6,-2,22741.88,19710.77,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/5/22,24523,195,2012,5,22,13.5,13.4,2,5,7,-3,4,4,8,0,22741.88,19673.16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012/5/23,27868,157,2012,5,23,0.0,18.2,0,2,2,-2,2,5,7,-3,22741.88,21263.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012/5/25,14392,163,2012,5,25,1.0,18.0,10,0,10,10,0,2,2,-2,22741.88,19019.58,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012/5/26,26752,160,2012,5,26,0.0,19.4,8,0,8,8,10,0,10,10,22741.88,19753.74,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012/6/2,24696,181,2012,6,2,0.5,19.8,7,4,11,3,8,0,8,8,22359.4,20570.03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012/6/3,25722,194,2012,6,3,1.0,18.6,5,7,12,-2,7,4,11,3,22359.4,21970.81,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/6/5,15691,177,2012,6,5,0.0,19.5,7,4,11,3,5,7,12,-2,22359.4,23356.53,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012/6/6,15797,181,2012,6,6,7.5,17.2,3,1,4,2,7,4,11,3,22359.4,19710.77,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012/6/13,26211,151,2012,6,13,1.0,16.4,2,0,2,2,3,1,4,2,22359.4,19970.56,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012/6/14,23634,215,2012,6,14,0.0,17.6,3,4,7,-1,2,0,2,2,22359.4,20046.41,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012/6/16,33901,147,2012,6,16,5.0,18.9,6,5,11,1,3,4,7,-1,22359.4,20196.04,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012/6/17,31520,245,2012,6,17,4.0,22.0,4,11,15,-7,6,5,11,1,22359.4,20806.97,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/6/22,20021,214,2012,6,22,40.5,20.0,3,3,6,0,4,11,15,-7,22359.4,19673.16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2012/6/23,19581,166,2012,6,23,0.0,21.4,5,2,7,3,3,3,6,0,22359.4,21263.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012/6/24,21707,203,2012,6,24,0.5,21.4,4,3,7,1,5,2,7,3,22359.4,18457.52,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/6/25,10122,211,2012,6,25,0.0,17.0,3,5,8,-2,4,3,7,1,22359.4,19019.58,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012/6/29,13972,201,2012,6,29,0.0,22.4,7,5,12,2,3,5,8,-2,22359.4,22562.68,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012/6/30,24049,199,2012,6,30,0.0,22.6,10,5,15,5,7,5,12,2,22359.4,21898.1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012/7/1,29605,211,2012,7,1,8.0,20.2,3,3,6,0,10,5,15,5,19106.44,22001.45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/7/6,13597,179,2012,7,6,16.0,23.6,2,6,8,-4,3,3,6,0,19106.44,19710.77,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012/7/7,25415,202,2012,7,7,25.0,21.5,1,12,13,-11,2,6,8,-4,19106.44,18786.29,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012/7/8,27962,214,2012,7,8,0.5,21.8,9,5,14,4,1,12,13,-11,19106.44,17143.54,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/7/10,12505,180,2012,7,10,0.0,24.9,5,2,7,3,9,5,14,4,19106.44,17777.52,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2012/7/11,13376,180,2012,7,11,0.0,25.8,1,4,5,-3,5,2,7,3,19106.44,21121.18,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012/7/12,12452,147,2012,7,12,5.5,24.9,2,0,2,2,1,4,5,-3,19106.44,20345.97,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012/7/25,18897,156,2012,7,25,0.0,27.4,4,2,6,2,2,0,2,2,19106.44,19019.58,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012/7/26,17269,165,2012,7,26,0.0,28.8,2,1,3,1,4,2,6,2,19106.44,19753.74,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012/7/30,16997,196,2012,7,30,0.0,28.3,6,2,8,4,2,1,3,1,19106.44,21898.1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012/7/31,18804,191,2012,7,31,0.0,28.2,1,7,8,-6,6,2,8,4,19106.44,21679.45,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012/8/2,14047,226,2012,8,2,0.0,28.4,1,1,2,0,1,7,8,-6,20720.23,20570.03,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012/8/10,15135,184,2012,8,10,0.0,26.0,7,1,8,6,1,1,2,0,20720.23,17777.52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2012/8/11,33910,162,2012,8,11,2.0,26.4,0,3,3,-3,7,1,8,6,20720.23,21121.18,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012/8/12,30412,188,2012,8,12,0.0,26.3,7,4,11,3,0,3,3,-3,20720.23,20345.97,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/8/17,22333,176,2012,8,17,1.5,28.3,4,1,5,3,7,4,11,3,20720.23,20806.97,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2012/8/18,28381,223,2012,8,18,0.5,26.3,6,5,11,1,4,1,5,3,20720.23,19713.64,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012/8/19,27482,180,2012,8,19,0.0,27.4,6,2,8,4,6,5,11,1,20720.23,19628.91,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/8/21,17677,175,2012,8,21,0.0,27.7,0,4,4,-4,6,2,8,4,20720.23,20805.45,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012/8/22,17972,193,2012,8,22,0.0,28.3,2,8,10,-6,0,4,4,-4,20720.23,19673.16,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012/8/23,20420,181,2012,8,23,0.0,28.3,5,2,7,3,2,8,10,-6,20720.23,21263.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2012/8/31,20388,179,2012,8,31,0.0,27.8,5,3,8,2,5,2,7,3,20720.23,21679.45,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2012/9/1,33916,162,2012,9,1,20.0,24.5,4,2,6,2,5,3,8,2,20473.55,22001.45,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012/9/2,27766,192,2012,9,2,58.5,23.3,2,1,3,1,4,2,6,2,20473.55,20570.03,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/9/4,13318,188,2012,9,4,4.0,25.1,3,5,8,-2,2,1,3,1,20473.55,22697.37,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012/9/5,13959,156,2012,9,5,0.0,26.4,2,1,3,1,3,5,8,-2,20473.55,23356.53,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012/9/6,14154,200,2012,9,6,9.0,24.7,9,2,11,7,2,1,3,1,20473.55,19710.77,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012/9/11,11979,203,2012,9,11,0.0,26.3,2,3,5,-1,9,2,11,7,20473.55,21121.18,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012/9/12,13945,194,2012,9,12,0.0,25.6,4,3,7,1,2,3,5,-1,20473.55,20345.97,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012/9/13,13673,176,2012,9,13,0.0,26.5,8,1,9,7,4,3,7,1,20473.55,19970.56,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012/9/21,20574,164,2012,9,21,17.5,22.8,4,2,6,2,8,1,9,7,20473.55,20805.45,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2012/9/22,33913,200,2012,9,22,5.5,20.8,5,4,9,1,4,2,6,2,20473.55,19673.16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012/9/23,33915,214,2012,9,23,85.5,18.8,2,6,8,-4,5,4,9,1,20473.55,21263.5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/9/25,17750,162,2012,9,25,1.5,18.7,3,2,5,1,2,6,8,-4,20473.55,19019.58,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012/9/26,18902,196,2012,9,26,0.0,20.1,2,3,5,-1,3,2,5,1,20473.55,19753.74,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012/9/27,17515,177,2012,9,27,0.0,19.9,3,1,4,2,2,3,5,-1,20473.55,21138.49,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012/9/30,28709,167,2012,9,30,35.0,23.8,4,3,7,1,3,1,4,2,20473.55,21898.1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012/10/1,16582,179,2012,10,1,0.0,25.3,0,4,4,-4,4,3,7,1,16821.42,22001.45,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012/10/2,18691,178,2012,10,2,0.0,22.1,3,5,8,-2,0,4,4,-4,16821.42,20570.03,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012/10/6,26938,145,2012,10,6,0.0,22.0,2,1,3,1,3,5,8,-2,16821.42,19710.77,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/3/29,26750,206,2013,3,29,0.0,13.9,3,5,8,-2,2,1,3,1,23307.61,22562.68,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013/3/30,24585,199,2013,3,30,2.0,6.6,4,2,6,2,3,5,8,-2,23307.61,21898.1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/3/31,22288,169,2013,3,31,1.0,6.1,5,2,7,3,4,2,6,2,23307.61,21679.45,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2013/4/2,12145,162,2013,4,2,38.0,8.5,4,1,5,3,5,2,7,3,17693.64,20570.03,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2013/4/3,11517,170,2013,4,3,34.5,11.9,6,2,8,4,4,1,5,3,17693.64,21970.81,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2013/4/4,13458,204,2013,4,4,0.0,14.6,3,1,4,2,6,2,8,4,17693.64,22697.37,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013/4/16,11180,171,2013,4,16,0.0,13.5,10,1,11,9,3,1,4,2,17693.64,20196.04,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2013/4/17,10553,179,2013,4,17,0.0,17.7,1,2,3,-1,10,1,11,9,17693.64,20806.97,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2013/4/18,15324,222,2013,4,18,0.0,17.6,8,6,14,2,1,2,3,-1,17693.64,19713.64,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013/4/23,12611,170,2013,4,23,0.0,11.2,8,0,8,8,8,6,14,2,17693.64,21263.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2013/4/24,11785,181,2013,4,24,9.0,14.5,7,2,9,5,8,0,8,8,17693.64,18457.52,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2013/4/25,12060,205,2013,4,25,0.0,16.5,4,5,9,-1,7,2,9,5,17693.64,19019.58,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013/4/27,26556,171,2013,4,27,0.0,13.0,2,9,11,-7,4,5,9,-1,17693.64,21138.49,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/28,28930,212,2013,4,28,0.0,13.9,15,1,16,14,2,9,11,-7,17693.64,20998.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2013/4/29,28092,181,2013,4,29,0.0,14.5,8,4,12,4,15,1,16,14,17693.64,22562.68,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2013/5/4,32596,267,2013,5,4,0.0,13.8,9,7,16,2,8,4,12,4,22741.88,22697.37,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/5/5,33917,158,2013,5,5,0.0,15.7,2,0,2,2,9,7,16,2,22741.88,23356.53,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2013/5/6,27422,174,2013,5,6,0.0,17.5,1,0,1,1,2,0,2,2,22741.88,19710.77,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2013/5/19,33918,224,2013,5,19,1.5,18.1,5,10,15,-5,1,0,1,1,22741.88,19628.91,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2013/5/20,21882,174,2013,5,20,1.5,17.8,5,1,6,4,5,10,15,-5,22741.88,20765.17,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2013/5/22,17202,199,2013,5,22,0.0,21.2,0,1,1,-1,5,1,6,4,22741.88,19673.16,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2013/5/23,16553,210,2013,5,23,0.0,21.0,2,6,8,-4,0,1,1,-1,22741.88,21263.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2013/5/31,15300,185,2013,5,31,0.0,21.7,4,1,5,3,2,6,8,-4,22741.88,21679.45,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013/6/1,28154,199,2013,6,1,0.0,19.6,3,2,5,1,4,1,5,3,22359.4,22001.45,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
